adresse_id,numero_rue,nom_rue,code_ville,nom_ville
2522,76,Rue René Cassin,92500,RUEIL-MALMAISON
2523,21,Rue du Calvaire,75010,PARIS
2524,56,Rue des Myosotis,93700,DRANCY
2525,117,Rue Pierre Curie,97320,SAINT-LAURENT-DU-MARONI
2526,91,Rue des Primevères,93170,BAGNOLET
2527,83,Rue des Chênes,77000,MELUN
2528,90,Rue Aristide Briand,75009,PARIS
2529,89,Rue du Pont,35200,RENNES
2530,105,Rue René Cassin,83100,TOULON
2531,57,Rue Victor Hugo,36000,CHATEAUROUX
2532,41,Rue de la Croix,33100,BORDEAUX
2533,84,Rue de la Paix,62300,LENS
2534,116,Rue des Jardins,44600,SAINT-NAZAIRE
2535,127,Rue des Prés,64100,BAYONNE
2536,61,Rue du Calvaire,93170,BAGNOLET
2537,22,Rue des Sources,69001,LYON
2538,55,Rue de la République,6000,NICE
2539,8,Rue du Chemin Vert,2100,SAINT-QUENTIN
2540,49,Rue du Chemin Vert,1000,BOURG-EN-BRESSE
2541,122,Rue de l'Industrie,38000,GRENOBLE
2542,104,Rue des Primevères,94120,FONTENAY-SOUS-BOIS
2543,71,Rue des Glycines,97440,SAINT-ANDRE
2544,53,Rue des Tulipes,51100,REIMS
2545,60,Rue des Coquelicots,75002,PARIS
2546,13,Rue du Soleil,75013,PARIS
2547,111,Rue de l'Avenir,92290,CHATENAY-MALABRY
2548,73,Rue des Peupliers,86000,POITIERS
2549,61,Rue du Calvaire,93130,NOISY-LE-SEC
2550,41,Rue Émile Zola,97490,SAINT-DENIS
2551,64,Rue du Lavoir,75008,PARIS
2552,73,Rue des Platanes,95200,SARCELLES
2553,120,Rue de la Poste,72000,LE MANS
2554,95,Rue de l'Union,64000,PAU
2555,105,Rue de l'Avenir,76100,ROUEN
2556,25,Rue du Port,83200,TOULON
2557,101,Rue des Glycines,63000,CLERMONT-FERRAND
2558,97,Rue Jules Ferry,75116,PARIS
2559,76,Rue des Coquelicots,26100,ROMANS-SUR-ISERE
2560,17,Rue des Peupliers,34090,MONTPELLIER
2561,6,Rue Anatole France,75013,PARIS
2562,123,Rue Saint-Pierre,68100,MULHOUSE
2563,123,Rue de l'École,34080,MONTPELLIER
2564,74,Rue de la Pépinière,44800,SAINT-HERBLAIN
2565,11,Rue des Roses,64000,PAU
2566,81,Rue des Ormes,69200,VENISSIEUX
2567,83,Rue Gambetta,44800,SAINT-HERBLAIN
2568,113,Rue du Général de Gaulle,59200,TOURCOING
2569,30,Rue du Poirier,13117,MARTIGUES
2570,64,Rue Louis Pasteur,58000,NEVERS
2571,86,Rue de l'Abbé Pierre,26100,ROMANS-SUR-ISERE
2572,96,Rue de l'Union,36000,CHATEAUROUX
2573,20,Rue du Stade,13118,ISTRES
2574,84,Rue de l'Abbé Pierre,26000,VALENCE
2575,54,Rue du Chemin Vert,94210,SAINT-MAUR-DES-FOSSES
2576,58,Rue du Chemin Vert,44100,NANTES
2577,58,Rue des Pâquerettes,77100,MEAUX
2578,72,Rue du 11 Novembre,75012,PARIS
2579,46,Rue des Peupliers,75016,PARIS
2580,81,Rue de la République,92700,COLOMBES
2581,32,Rue du Commerce,92400,COURBEVOIE
2582,12,Rue du Parc,49100,ANGERS
2583,2,Rue André Malraux,95140,GARGES-LES-GONESSE
2584,7,Rue des Peupliers,21100,DIJON
2585,122,Rue du Calvaire,33200,BORDEAUX
2586,41,Rue Louis Pasteur,95000,CERGY
2587,32,Rue Victor Hugo,34090,MONTPELLIER
2588,78,Rue des Aulnes,36000,CHATEAUROUX
2589,86,Rue du Pont,31300,TOULOUSE
2590,43,Rue du 8 Mai 1945,30000,NIMES
2591,33,Rue Louis Pasteur,38130,ECHIROLLES
2592,71,Rue des Fleurs,92000,NANTERRE
2593,10,Rue Aristide Briand,49280,CHOLET
2594,79,Rue des Sources,76000,ROUEN
2595,95,Rue de la République,97460,SAINT-PAUL
2596,61,Rue de la Gare,78700,CONFLANS-SAINTE-HONORINE
2597,60,Rue des Primevères,59000,LILLE
2598,114,Rue du 8 Mai 1945,34000,MONTPELLIER
2599,31,Rue des Saules,10000,TROYES
2600,98,Rue du Moulin,75020,PARIS
2601,54,Rue Pasteur,78200,MANTES-LA-JOLIE
2602,24,Rue du Lavoir,62100,CALAIS
2603,32,Rue du Château,37100,TOURS
2604,87,Rue de la Garenne,13009,MARSEILLE
2605,47,Rue du Poirier,62300,LENS
2606,5,Rue des Pins,63100,CLERMONT-FERRAND
2607,22,Rue de l'Église,62200,BOULOGNE-SUR-MER
2608,116,Rue Aristide Briand,13004,MARSEILLE
2609,112,Rue de la Fraternité,75019,PARIS
2610,1,Rue de la Chapelle,86000,POITIERS
2611,92,Rue de la Fraternité,33800,BORDEAUX
2612,39,Rue des Glycines,13014,MARSEILLE
2613,70,Rue de l'Industrie,97430,TAMPON
2614,12,Rue Pierre Curie,69007,LYON
2615,120,Avenue Charles de Gaulle,93600,AULNAY-SOUS-BOIS
2616,107,Rue de la Gare,93200,SAINT-DENIS
2617,93,Rue des Primevères,34080,MONTPELLIER
2618,108,Rue des Primevères,56100,LORIENT
2619,30,Rue de la Gare,59800,LILLE
2620,122,Rue de Verdun,92200,NEUILLY-SUR-SEINE
2621,14,Rue du 8 Mai 1945,51100,REIMS
2622,104,Rue du Belvédère,75001,PARIS
2623,10,Rue du 11 Novembre,6000,NICE
2624,84,Rue Jean Moulin,78130,LES MUREAUX
2625,64,Rue Louis Pasteur,6600,ANTIBES
2626,104,Rue Henri Barbusse,86000,POITIERS
2627,76,Avenue de la République,13011,MARSEILLE
2628,82,Rue Saint-Jean,67500,HAGUENAU
2629,9,Avenue de la République,92240,MALAKOFF
2630,114,Rue du 11 Novembre,14000,CAEN
2631,18,Rue Saint-Jean,93120,LA COURNEUVE
2632,43,Rue des Chênes,75006,PARIS
2633,21,Rue du Président Wilson,69400,VILLEFRANCHE-SUR-SAONE
2634,41,Rue des Coquelicots,93140,BONDY
2635,123,Rue Pasteur,25000,BESANCON
2636,78,Rue du Stade,93240,STAINS
2637,27,Rue du Président Wilson,76610,LE HAVRE
2638,118,Rue Aristide Briand,97142,ABYMES
2639,50,Rue des Écoles,35200,RENNES
2640,35,Rue de la Gare,76000,ROUEN
2641,115,Rue Voltaire,94100,SAINT-MAUR-DES-FOSSES
2642,33,Rue des Jardins,8090,CHARLEVILLE-MEZIERES
2643,41,Rue du Pont,6400,CANNES
2644,48,Rue des Glycines,38100,GRENOBLE
2645,121,Rue des Jardins,78300,POISSY
2646,25,Rue Émile Zola,63000,CLERMONT-FERRAND
2647,128,Rue des Lilas,78000,VERSAILLES
2648,124,Rue du 11 Novembre,6400,CANNES
2649,104,Rue Marcel Pagnol,13100,AIX-EN-PROVENCE
2650,24,Rue du Lavoir,92100,BOULOGNE-BILLANCOURT
2651,100,Rue des Lilas,81100,CASTRES
2652,127,Rue de la Côte,65000,TARBES
2653,35,Avenue de la République,45000,ORLEANS
2654,11,Rue des Aulnes,92500,RUEIL-MALMAISON
2655,32,Rue de la Solidarité,97436,SAINT-LEU
2656,19,Rue Aristide Briand,26000,VALENCE
2657,95,Rue des Ormes,93330,NEUILLY-SUR-MARNE
2658,103,Rue du Belvédère,31770,COLOMIERS
2659,119,Rue Anatole France,38100,GRENOBLE
2660,84,Rue des Bouleaux,97320,SAINT-LAURENT-DU-MARONI
2661,60,Rue de la Mairie,94600,CHOISY-LE-ROI
2662,92,Rue des Coquelicots,66000,PERPIGNAN
2663,76,Rue de la Chapelle,34500,BEZIERS
2664,95,Rue de la Garenne,13011,MARSEILLE
2665,1,Rue de l'Industrie,75013,PARIS
2666,107,Rue Jean Moulin,93210,SAINT-DENIS
2667,27,Rue du 11 Novembre,38100,GRENOBLE
2668,74,Rue de la Croix,37200,TOURS
2669,10,Rue de l'Abbé Pierre,6520,GRASSE
2670,60,Rue du Poirier,59100,ROUBAIX
2671,79,Rue du Commerce,94130,NOGENT-SUR-MARNE
2672,33,Rue des Peupliers,78000,VERSAILLES
2673,92,Rue des Fleurs,92100,BOULOGNE-BILLANCOURT
2674,82,Rue du 8 Mai 1945,75008,PARIS
2675,64,Rue du Pont,6150,CANNES
2676,68,Rue du Soleil,69005,LYON
2677,33,Rue des Myosotis,59600,MAUBEUGE
2678,14,Rue Saint-Martin,92100,BOULOGNE-BILLANCOURT
2679,35,Rue du Poirier,92220,BAGNEUX
2680,50,Rue du Port,97460,SAINT-PAUL
2681,36,Rue Jean Moulin,69004,LYON
2682,120,Rue Marcel Pagnol,69001,LYON
2683,50,Rue de l'Union,77340,PONTAULT-COMBAULT
2684,25,Rue de la Paix,92600,ASNIERES-SUR-SEINE
2685,5,Rue Georges Clemenceau,75019,PARIS
2686,112,Rue des Vignes,75013,PARIS
2687,123,Avenue de Verdun,59100,ROUBAIX
2688,25,Rue Victor Hugo,33300,BORDEAUX
2689,52,Rue des Pâquerettes,69100,VILLEURBANNE
2690,20,Rue Clémenceau,97234,FORT-DE-FRANCE
2691,126,Rue de la Victoire,97234,FORT-DE-FRANCE
2692,74,Rue du Bois,13006,MARSEILLE
2693,24,Avenue de Verdun,95100,ARGENTEUIL
2694,42,Rue des Saules,95140,GARGES-LES-GONESSE
2695,107,Rue de la Rivière,44400,REZE
2696,75,Rue du Poirier,75016,PARIS
2697,56,Rue de la Paix,93700,DRANCY
2698,33,Rue du Général de Gaulle,93190,LIVRY-GARGAN
2699,51,Rue de l'Union,63100,CLERMONT-FERRAND
2700,65,Rue du Stade,67000,STRASBOURG
2701,67,Rue des Chênes,97490,SAINT-DENIS
2702,65,Rue de l'Industrie,75011,PARIS
2703,68,Rue de la Côte,80090,AMIENS
2704,85,Rue des Lilas,91100,CORBEIL-ESSONNES
2705,115,Rue de l'Hôtel de Ville,59100,ROUBAIX
2706,81,Rue des Myosotis,77500,CHELLES
2707,61,Rue de la Côte,93140,BONDY
2708,3,Rue de la Chapelle,93240,STAINS
2709,105,Rue du Soleil,69300,CALUIRE-ET-CUIRE
2710,42,Rue Anatole France,44300,NANTES
2711,69,Rue du Cimetière,75017,PARIS
2712,19,Rue du Marché,69008,LYON
2713,98,Rue de la Victoire,95140,GARGES-LES-GONESSE
2714,73,Rue du Chemin Vert,13002,MARSEILLE
2715,39,Rue de Verdun,91090,EVRY
2716,11,Rue de Verdun,38000,GRENOBLE
2717,3,Rue des Chênes,82000,MONTAUBAN
2718,113,Rue de la Pépinière,72100,LE MANS
2719,58,Rue de l'Hôtel de Ville,5000,GAP
2720,114,Rue du Lavoir,67200,STRASBOURG
2721,88,Rue Voltaire,77500,CHELLES
2722,99,Rue du Général de Gaulle,59400,CAMBRAI
2723,26,Rue du Chemin Vert,1000,BOURG-EN-BRESSE
2724,93,Rue de la République,92600,ASNIERES-SUR-SEINE
2725,89,Rue de la Solidarité,1000,BOURG-EN-BRESSE
2726,17,Rue Jean Moulin,75010,PARIS
2727,37,Rue des Lilas,97150,SAINT MARTIN
2728,116,Rue des Vignes,74200,THONON-LES-BAINS
2729,125,Rue du Général de Gaulle,93270,SEVRAN
2730,100,Avenue de la Liberté,94600,CHOISY-LE-ROI
2731,83,Rue des Primevères,44200,NANTES
2732,101,Rue du 11 Novembre,30900,NIMES
2733,86,Rue Jules Ferry,38000,GRENOBLE
2734,89,Rue des Châtaigniers,75012,PARIS
2735,112,Rue du 8 Mai 1945,69007,LYON
2736,18,Rue des Peupliers,25000,BESANCON
2737,50,Rue du 8 Mai 1945,22000,SAINT-BRIEUC
2738,50,Rue des Tulipes,91100,CORBEIL-ESSONNES
2739,11,Rue du Chemin Vert,93000,BOBIGNY
2740,69,Rue du Port,75020,PARIS
2741,110,Rue de la Croix,6800,CAGNES-SUR-MER
2742,73,Rue du Pont,93120,LA COURNEUVE
2743,111,Rue des Écoles,2100,SAINT-QUENTIN
2744,126,Rue Aristide Briand,92800,PUTEAUX
2745,50,Rue Clémenceau,69200,VENISSIEUX
2746,31,Rue du Port,97490,SAINT-DENIS
2747,6,Rue des Peupliers,93600,AULNAY-SOUS-BOIS
2748,111,Rue Clémenceau,97234,FORT-DE-FRANCE
2749,122,Rue de l'Industrie,75015,PARIS
2750,30,Rue Jean Jaurès,59279,DUNKERQUE
2751,116,Rue des Chênes,13010,MARSEILLE
2752,36,Rue du Cimetière,75012,PARIS
2753,61,Rue du Cimetière,31000,TOULOUSE
2754,90,Rue de la Fraternité,77000,MELUN
2755,18,Rue de la Solidarité,42000,SAINT-ETIENNE
2756,75,Rue du Bois,69003,LYON
2757,100,Rue du Belvédère,13003,MARSEILLE
2758,83,Rue des Aulnes,72000,LE MANS
2759,71,Rue Pasteur,92400,COURBEVOIE
2760,52,Rue des Roses,33300,BORDEAUX
2761,33,Rue du Marché,6400,CANNES
2762,17,Rue de l'Industrie,95130,FRANCONVILLE
2763,83,Rue Pierre Curie,72100,LE MANS
2764,93,Rue des Peupliers,75004,PARIS
2765,68,Rue du Chemin Vert,87000,LIMOGES
2766,104,Rue de la Liberté,75011,PARIS
2767,31,Rue des Tulipes,93420,VILLEPINTE
2768,114,Rue Victor Hugo,63100,CLERMONT-FERRAND
2769,60,Rue des Glycines,93000,BOBIGNY
2770,105,Rue de la Chapelle,34070,MONTPELLIER
2771,62,Rue des Châtaigniers,45100,ORLEANS
2772,91,Rue de l'Avenir,83140,SIX-FOURS-LES-PLAGES
2773,37,Rue des Peupliers,54100,NANCY
2774,122,Rue du Belvédère,75017,PARIS
2775,52,Rue Marcel Pagnol,42400,SAINT-CHAMOND
2776,55,Rue de l'École,31400,TOULOUSE
2777,27,Rue Marcel Pagnol,68000,COLMAR
2778,112,Rue du Général de Gaulle,59600,MAUBEUGE
2779,85,Rue Saint-Jean,75011,PARIS
2780,111,Rue de l'Hôtel de Ville,92230,GENNEVILLIERS
2781,77,Rue de la Liberté,6000,NICE
2782,115,Rue Louis Pasteur,75002,PARIS
2783,27,Rue de la Croix,35000,RENNES
2784,32,Rue de la Poste,94700,MAISONS-ALFORT
2785,88,Rue des Prés,13001,MARSEILLE
2786,98,Rue Pierre Curie,75003,PARIS
2787,28,Rue des Peupliers,44600,SAINT-NAZAIRE
2788,54,Rue des Aulnes,59160,LILLE
2789,49,Rue de l'Abbé Pierre,38100,GRENOBLE
2790,121,Rue du Soleil,31500,TOULOUSE
2791,52,Rue de la Côte,75009,PARIS
2792,65,Rue de l'École,75011,PARIS
2793,59,Rue des Fleurs,6200,NICE
2794,54,Rue des Fleurs,75006,PARIS
2795,115,Rue des Peupliers,76100,ROUEN
2796,111,Rue des Myosotis,6160,ANTIBES
2797,55,Rue des Fleurs,38000,GRENOBLE
2798,37,Rue de l'École,94500,CHAMPIGNY-SUR-MARNE
2799,15,Rue des Saules,87000,LIMOGES
2800,64,Rue Victor Hugo,97432,SAINT-PIERRE
2801,13,Rue de la Victoire,84000,AVIGNON
2802,81,Rue des Peupliers,69001,LYON
2803,45,Rue du Cimetière,81990,ALBI
2804,28,Rue André Malraux,97490,SAINT-DENIS
2805,88,Rue du Cimetière,93270,SEVRAN
2806,24,Rue des Primevères,31100,TOULOUSE
2807,60,Rue Émile Zola,44400,REZE
2808,48,Rue des Cèdres,75006,PARIS
2809,6,Rue du Lavoir,31100,TOULOUSE
2810,4,Rue de la Poste,97142,ABYMES
2811,126,Rue du Bois,95200,SARCELLES
2812,4,Rue Voltaire,72100,LE MANS
2813,43,Rue du 8 Mai 1945,54100,NANCY
2814,45,Rue des Coquelicots,69800,SAINT-PRIEST
2815,6,Rue des Chênes,13010,MARSEILLE
2816,72,Rue des Ormes,97430,TAMPON
2817,47,Rue Émile Zola,62100,CALAIS
2818,20,Rue des Frères Lumière,6200,NICE
2819,7,Rue du Parc,33300,BORDEAUX
2820,11,Rue des Aulnes,97430,TAMPON
2821,39,Rue des Coquelicots,31400,TOULOUSE
2822,65,Rue de la Solidarité,95800,CERGY
2823,110,Rue René Cassin,92150,SURESNES
2824,30,Rue du Général de Gaulle,11100,NARBONNE
2825,26,Rue du Port,6150,CANNES
2826,66,Rue des Sources,42230,SAINT-ETIENNE
2827,125,Rue des Peupliers,93190,LIVRY-GARGAN
2828,94,Avenue Charles de Gaulle,59777,LILLE
2829,111,Rue de la Paix,92140,CLAMART
2830,30,Rue des Peupliers,35200,RENNES
2831,26,Rue de la Victoire,93120,LA COURNEUVE
2832,41,Rue de la Rivière,59200,TOURCOING
2833,26,Rue du Château,44400,REZE
2834,49,Rue de l'Abbé Pierre,75005,PARIS
2835,64,Rue de Verdun,37100,TOURS
2836,51,Rue Voltaire,75014,PARIS
2837,19,Rue de l'Union,75020,PARIS
2838,9,Rue de la Gare,94600,CHOISY-LE-ROI
2839,108,Rue de la Pépinière,94800,VILLEJUIF
2840,49,Rue Louis Pasteur,97300,CAYENNE
2841,63,Rue de la Croix,6130,GRASSE
2842,44,Rue de l'Union,93120,LA COURNEUVE
2843,104,Rue des Roses,31100,TOULOUSE
2844,127,Rue du Port,87280,LIMOGES
2845,43,Rue de la Garenne,83000,TOULON
2846,73,Rue de la Fraternité,83600,FREJUS
2847,1,Rue des Prés,92600,ASNIERES-SUR-SEINE
2848,108,Rue de la Victoire,56100,LORIENT
2849,72,Rue des Roses,93110,ROSNY-SOUS-BOIS
2850,46,Rue Jules Ferry,97490,SAINT-DENIS
2851,31,Rue des Tulipes,33700,MERIGNAC
2852,68,Rue de la Pépinière,35400,SAINT-MALO
2853,15,Rue de la Poste,64100,BAYONNE
2854,110,Rue de la Victoire,75001,PARIS
2855,20,Rue de la Mairie,75011,PARIS
2856,46,Rue des Châtaigniers,59800,LILLE
2857,40,Rue Saint-Pierre,5000,GAP
2858,80,Rue des Bouleaux,6200,NICE
2859,110,Rue des Peupliers,75003,PARIS
2860,11,Rue du Calvaire,20600,BASTIA
2861,2,Rue du Moulin,91300,MASSY
2862,34,Rue de la Fraternité,69004,LYON
2863,81,Rue de la Croix,97490,SAINT-DENIS
2864,112,Rue de la Paix,56000,VANNES
2865,59,Rue de la Marne,38130,ECHIROLLES
2866,5,Rue du Président Wilson,60200,COMPIEGNE
2867,90,Rue Émile Zola,37200,TOURS
2868,109,Rue des Peupliers,87100,LIMOGES
2869,14,Rue des Ormes,75013,PARIS
2870,126,Rue du Calvaire,31400,TOULOUSE
2871,54,Rue des Écoles,87100,LIMOGES
2872,91,Rue des Prés,93000,BOBIGNY
2873,84,Rue Émile Zola,51000,CHALONS-EN-CHAMPAGNE
2874,12,Rue du 11 Novembre,94130,NOGENT-SUR-MARNE
2875,93,Rue de l'Église,45000,ORLEANS
2876,86,Rue de la Chapelle,62300,LENS
2877,107,Avenue de Verdun,93220,GAGNY
2878,45,Rue de la Victoire,34070,MONTPELLIER
2879,33,Rue de l'Union,78300,POISSY
2880,101,Rue de la Croix,6000,NICE
2881,25,Rue Aristide Briand,82000,MONTAUBAN
2882,121,Rue Aristide Briand,67500,HAGUENAU
2883,98,Rue de l'Union,13014,MARSEILLE
2884,104,Rue Georges Clemenceau,69006,LYON
2885,102,Rue René Cassin,69120,VAULX-EN-VELIN
2886,73,Rue des Tulipes,75020,PARIS
2887,91,Rue des Peupliers,75008,PARIS
2888,11,Rue des Prés,36000,CHATEAUROUX
2889,95,Avenue de la Liberté,13010,MARSEILLE
2890,112,Rue Marcel Pagnol,69100,VILLEURBANNE
2891,22,Rue du Moulin,83300,DRAGUIGNAN
2892,25,Rue du 8 Mai 1945,13127,VITROLLES
2893,119,Rue du Chemin Vert,13008,MARSEILLE
2894,96,Rue du Belvédère,30900,NIMES
2895,73,Rue des Vignes,44100,NANTES
2896,6,Rue Henri Barbusse,74200,THONON-LES-BAINS
2897,88,Rue Pasteur,78180,MONTIGNY-LE-BRETONNEUX
2898,83,Rue de l'Union,78500,SARTROUVILLE
2899,114,Rue des Cèdres,59500,DOUAI
2900,7,Rue de l'École,78200,MANTES-LA-JOLIE
2901,96,Rue de l'Abbé Pierre,13001,MARSEILLE
2902,32,Rue de la Pépinière,6100,NICE
2903,85,Rue du Moulin,83370,FREJUS
2904,82,Rue du Commerce,45100,ORLEANS
2905,120,Rue des Pâquerettes,75011,PARIS
2906,53,Rue du Poirier,92220,BAGNEUX
2907,99,Rue du Moulin,13012,MARSEILLE
2908,117,Rue du Moulin,69004,LYON
2909,91,Rue des Glycines,92800,PUTEAUX
2910,127,Rue de la Liberté,13127,VITROLLES
2911,28,Rue des Sources,75005,PARIS
2912,39,Rue Voltaire,35700,RENNES
2913,125,Rue Marcel Pagnol,97440,SAINT-ANDRE
2914,73,Rue des Frères Lumière,29200,BREST
2915,103,Rue des Ormes,13015,MARSEILLE
2916,65,Rue des Tulipes,75008,PARIS
2917,69,Rue des Vignes,2100,SAINT-QUENTIN
2918,128,Rue Saint-Jean,13080,AIX-EN-PROVENCE
2919,92,Rue du Parc,94130,NOGENT-SUR-MARNE
2920,108,Rue de la Marne,59200,TOURCOING
2921,54,Avenue Charles de Gaulle,13002,MARSEILLE
2922,83,Rue des Peupliers,75015,PARIS
2923,9,Rue des Vignes,42100,SAINT-ETIENNE
2924,101,Rue de l'École,13127,VITROLLES
2925,18,Rue de la Liberté,49000,ANGERS
2926,70,Rue de l'Abbé Pierre,49280,CHOLET
2927,31,Rue Anatole France,91300,MASSY
2928,25,Rue Saint-Martin,44100,NANTES
2929,94,Rue des Tulipes,97320,SAINT-LAURENT-DU-MARONI
2930,21,Rue du Général de Gaulle,87280,LIMOGES
2931,39,Rue du Chemin Vert,83100,TOULON
2932,90,Rue du Commerce,34000,MONTPELLIER
2933,73,Rue Émile Zola,6130,GRASSE
2934,110,Rue Voltaire,38130,ECHIROLLES
2935,40,Rue du Général de Gaulle,49280,CHOLET
2936,41,Rue de la Solidarité,13003,MARSEILLE
2937,26,Rue de la Liberté,93330,NEUILLY-SUR-MARNE
2938,80,Rue des Ormes,87100,LIMOGES
2939,15,Rue de Verdun,93200,SAINT-DENIS
2940,125,Rue Gambetta,17000,LA ROCHELLE
2941,53,Rue Gambetta,97142,ABYMES
2942,9,Rue des Châtaigniers,13540,AIX-EN-PROVENCE
2943,66,Rue Aristide Briand,13012,MARSEILLE
2944,25,Rue du Belvédère,13280,ARLES
2945,85,Rue de l'Église,97320,SAINT-LAURENT-DU-MARONI
2946,30,Rue Marcel Pagnol,38000,GRENOBLE
2947,59,Rue des Saules,37300,JOUE-LES-TOURS
2948,39,Rue du Bois,59150,WATTRELOS
2949,81,Rue des Glycines,13013,MARSEILLE
2950,40,Rue de la Fontaine,37100,TOURS
2951,38,Rue Pierre Curie,90000,BELFORT
2952,101,Rue Jean Moulin,37200,TOURS
2953,91,Rue des Prés,87100,LIMOGES
2954,123,Rue des Jardins,69008,LYON
2955,61,Rue des Ormes,93100,MONTREUIL
2956,42,Rue du Général de Gaulle,69800,SAINT-PRIEST
2957,81,Avenue de Verdun,93110,ROSNY-SOUS-BOIS
2958,8,Rue des Chênes,93150,LE BLANC-MESNIL
2959,18,Rue des Vignes,97490,SAINT-DENIS
2960,115,Rue des Aulnes,13540,AIX-EN-PROVENCE
2961,30,Rue de la Garenne,94200,IVRY-SUR-SEINE
2962,115,Avenue de Verdun,64000,PAU
2963,28,Rue du Poirier,92220,BAGNEUX
2964,81,Rue du Poirier,75003,PARIS
2965,66,Rue Louis Pasteur,93150,LE BLANC-MESNIL
2966,18,Rue de la Marne,92500,RUEIL-MALMAISON
2967,127,Rue des Saules,34200,SETE
2968,127,Rue des Fleurs,67000,STRASBOURG
2969,43,Rue de la Victoire,95100,ARGENTEUIL
2970,94,Avenue de la Liberté,31000,TOULOUSE
2971,28,Rue des Sources,94200,IVRY-SUR-SEINE
2972,41,Rue du 8 Mai 1945,97432,SAINT-PIERRE
2973,32,Rue du Soleil,97432,SAINT-PIERRE
2974,63,Rue Georges Clemenceau,97436,SAINT-LEU
2975,32,Rue des Peupliers,78200,MANTES-LA-JOLIE
2976,94,Rue des Sources,69200,VENISSIEUX
2977,27,Avenue Charles de Gaulle,69006,LYON
2978,44,Rue du 11 Novembre,54500,VANDOEUVRE-LES-NANCY
2979,101,Rue André Malraux,28000,CHARTRES
2980,26,Rue Anatole France,79000,NIORT
2981,122,Avenue de Verdun,13013,MARSEILLE
2982,63,Rue des Platanes,49280,CHOLET
2983,29,Rue des Primevères,97432,SAINT-PIERRE
2984,72,Rue des Châtaigniers,92200,NEUILLY-SUR-SEINE
2985,71,Rue des Jardins,13012,MARSEILLE
2986,49,Rue de la Poste,38000,GRENOBLE
2987,6,Rue de Verdun,94170,LE PERREUX-SUR-MARNE
2988,53,Rue du Stade,62100,CALAIS
2989,62,Rue des Acacias,6130,GRASSE
2990,127,Rue de la Gare,75019,PARIS
2991,92,Rue des Cèdres,92150,SURESNES
2992,86,Rue des Glycines,77000,MELUN
2993,92,Rue des Roses,93170,BAGNOLET
2994,89,Rue Jean Jaurès,22000,SAINT-BRIEUC
2995,34,Rue Clémenceau,75019,PARIS
2996,76,Rue des Tulipes,30000,NIMES
2997,12,Rue des Fleurs,3100,MONTLUCON
2998,13,Rue des Lilas,64000,PAU
2999,85,Rue des Prés,45000,ORLEANS
3000,26,Rue de la Mairie,87280,LIMOGES
3001,99,Rue du Belvédère,78500,SARTROUVILLE
3002,9,Rue du Moulin,34070,MONTPELLIER
3003,64,Rue Georges Clemenceau,75003,PARIS
3004,89,Rue du Moulin,13006,MARSEILLE
3005,100,Rue Anatole France,6100,NICE
3006,121,Rue de la Chapelle,78180,MONTIGNY-LE-BRETONNEUX
3007,105,Rue des Lilas,69200,VENISSIEUX
3008,57,Rue des Peupliers,33100,BORDEAUX
3009,45,Avenue de la Liberté,75012,PARIS
3010,56,Rue Voltaire,33200,BORDEAUX
3011,44,Rue de la Côte,11100,NARBONNE
3012,37,Rue du Belvédère,69009,LYON
3013,58,Rue des Platanes,93150,LE BLANC-MESNIL
3014,108,Rue Clémenceau,93110,ROSNY-SOUS-BOIS
3015,75,Rue de la Pépinière,35200,RENNES
3016,52,Rue des Roses,31770,COLOMIERS
3017,80,Rue de la République,75116,PARIS
3018,123,Rue des Ormes,13008,MARSEILLE
3019,2,Avenue de la Liberté,31200,TOULOUSE
3020,124,Rue de la Fraternité,75001,PARIS
3021,82,Rue de la Paix,94120,FONTENAY-SOUS-BOIS
3022,73,Rue de la Poste,75007,PARIS
3023,79,Rue Jean Jaurès,93110,ROSNY-SOUS-BOIS
3024,128,Rue Clémenceau,92500,RUEIL-MALMAISON
3025,77,Rue des Chênes,6600,ANTIBES
3026,17,Rue du Pont,34090,MONTPELLIER
3027,38,Rue du Soleil,80000,AMIENS
3028,63,Rue Jean Jaurès,87000,LIMOGES
3029,18,Rue des Vignes,13600,LA CIOTAT
3030,106,Rue de la Solidarité,37100,TOURS
3031,21,Rue du Pont,42230,SAINT-ETIENNE
3032,27,Rue des Peupliers,93210,SAINT-DENIS
3033,98,Rue de la Côte,75016,PARIS
3034,95,Rue de la Rivière,13004,MARSEILLE
3035,29,Avenue de la République,13011,MARSEILLE
3036,69,Rue des Bouleaux,13127,VITROLLES
3037,91,Rue Anatole France,92120,MONTROUGE
3038,7,Rue Anatole France,13540,AIX-EN-PROVENCE
3039,51,Rue Pierre Curie,33600,PESSAC
3040,15,Rue des Aulnes,6400,CANNES
3041,37,Rue de la Croix,80080,AMIENS
3042,112,Rue de l'Église,34070,MONTPELLIER
3043,79,Rue de l'Union,20090,AJACCIO
3044,92,Rue du Calvaire,31100,TOULOUSE
3045,122,Rue des Platanes,76610,LE HAVRE
3046,52,Rue Gambetta,83500,LA SEYNE-SUR-MER
3047,114,Rue Louis Pasteur,76200,DIEPPE
3048,45,Rue de la Chapelle,83370,FREJUS
3049,29,Rue du 8 Mai 1945,92130,ISSY-LES-MOULINEAUX
3050,100,Rue des Tulipes,31200,TOULOUSE
3051,128,Rue des Bouleaux,75004,PARIS
